Дружинин,SOFTWARE_DEVELOPER,JUNIOR,MALE,55,437.14646432407
Островскийа,ARCHITECT,REGULAR,FEMALE,51,58.9457492301183
Шевелева,BUSINESS_ANALYTIC,REGULAR,FEMALE,45,672.3003202845298
Долгова,SYSTEM_ANALYTIC,REGULAR,FEMALE,49,837.8659488277749
Суслов,SOFTWARE_DEVELOPER,JUNIOR,MALE,24,35.268802281899326
Шевцов,ARCHITECT,REGULAR,MALE,22,331.80772913259284
Пастухов,SOFTWARE_DEVELOPER,REGULAR,MALE,64,18.915170951351868
Рубцов,SYSTEM_ANALYTIC,LEAD,MALE,57,187.4953642750621
Бычков,SOFTWARE_DEVELOPER,LEAD,MALE,54,144.70437507420942
Глебова,BUSINESS_ANALYTIC,SENIOR,FEMALE,62,94.30393141156223
Ильинскийа,SOFTWARE_DEVELOPER,LEAD,FEMALE,27,479.3328707234954
Успенскийа,ARCHITECT,LEAD,FEMALE,34,54.97649201258259
Дьяков,BUSINESS_ANALYTIC,JUNIOR,MALE,50,55.05352422697629
Кочетова,SYSTEM_ANALYTIC,JUNIOR,FEMALE,42,176.71529503668103
Вишневский,SOFTWARE_DEVELOPER,REGULAR,MALE,53,124.65942525271367
Высоцкийа,BUSINESS_ANALYTIC,LEAD,FEMALE,23,122.21562436642952
Глухов,BUSINESS_ANALYTIC,JUNIOR,MALE,62,796.703125659923
Дубов,ARCHITECT,JUNIOR,MALE,40,208.61843062110376
Бессонов,SYSTEM_ANALYTIC,REGULAR,MALE,43,396.7477162898627
Ситникова,BUSINESS_ANALYTIC,LEAD,FEMALE,26,637.7996758200616
Астафьев,TESTER,SENIOR,MALE,26,313.0333204202843
Мешков,ARCHITECT,REGULAR,MALE,30,449.7095102973923
Шарова,BUSINESS_ANALYTIC,REGULAR,FEMALE,57,927.2762344537542
Яшин,ARCHITECT,JUNIOR,MALE,28,993.0692606021381
Козловскийа,ARCHITECT,REGULAR,FEMALE,60,961.4100597798862
Туманова,BUSINESS_ANALYTIC,SENIOR,FEMALE,22,251.6983832243157
Басов,SOFTWARE_DEVELOPER,REGULAR,MALE,50,537.5576158015919
Корчагин,BUSINESS_ANALYTIC,SENIOR,MALE,22,512.7734490446543
Болдырев,SYSTEM_ANALYTIC,JUNIOR,MALE,34,940.6502612524386
Олейников,SOFTWARE_DEVELOPER,JUNIOR,MALE,46,143.73488643170862
Чумаков,BUSINESS_ANALYTIC,LEAD,MALE,54,370.7677943291545
Фомичева,SYSTEM_ANALYTIC,LEAD,FEMALE,34,701.3032815858214
Губанов,SOFTWARE_DEVELOPER,SENIOR,MALE,60,395.96695596661124
Дубинин,TESTER,JUNIOR,MALE,36,38.71249876921379
Шульгина,TESTER,REGULAR,FEMALE,62,777.2316776960329
Касаткина,SYSTEM_ANALYTIC,JUNIOR,FEMALE,44,331.00913087688645
Пирогов,BUSINESS_ANALYTIC,REGULAR,MALE,61,386.97117959279257
Семин,ARCHITECT,SENIOR,MALE,38,93.9269769330009
Трошина,TESTER,JUNIOR,FEMALE,63,23.596514879457466
Горохов,SOFTWARE_DEVELOPER,REGULAR,MALE,20,935.865005189274
Стариков,TESTER,SENIOR,MALE,31,620.1291098472907
Щеглов,ARCHITECT,LEAD,MALE,58,326.9507580069244
Фетисова,SYSTEM_ANALYTIC,SENIOR,FEMALE,47,128.16992463858668
Колпакова,TESTER,LEAD,FEMALE,38,481.75052258019
Чесноков,SOFTWARE_DEVELOPER,JUNIOR,MALE,26,844.1417786737163
Зыкова,SOFTWARE_DEVELOPER,LEAD,FEMALE,47,186.21622255494597
Верещагина,ARCHITECT,REGULAR,FEMALE,62,137.39410448022426
Минаева,SYSTEM_ANALYTIC,LEAD,FEMALE,51,223.8789722936576
Руднев,BUSINESS_ANALYTIC,LEAD,MALE,63,85.03608505588589
Троицкий,SYSTEM_ANALYTIC,LEAD,MALE,20,905.6844722025634
Окулова,TESTER,JUNIOR,FEMALE,54,952.3736489600168
Ширяева,ARCHITECT,REGULAR,FEMALE,25,32.40796037658234
Малинина,SYSTEM_ANALYTIC,JUNIOR,FEMALE,27,457.325692329306
Черепанов,BUSINESS_ANALYTIC,LEAD,MALE,30,634.1081652188706
Измайлов,SOFTWARE_DEVELOPER,LEAD,MALE,58,389.5696470723038
Алехин,ARCHITECT,LEAD,MALE,21,769.0268803189542
Зеленина,SOFTWARE_DEVELOPER,SENIOR,FEMALE,25,128.42052977080343
Касьянова,ARCHITECT,LEAD,FEMALE,37,21.780659729433438
Пугачев,ARCHITECT,SENIOR,MALE,62,516.2176737060123
Павловский,BUSINESS_ANALYTIC,REGULAR,MALE,42,630.3230652999513
Чижова,ARCHITECT,JUNIOR,FEMALE,46,135.53456859997038
Кондратов,ARCHITECT,SENIOR,MALE,25,171.29598840027148
Воронкова,SOFTWARE_DEVELOPER,SENIOR,FEMALE,32,438.7229082487515
Капустина,BUSINESS_ANALYTIC,REGULAR,FEMALE,51,737.9865176804791
Сотников,SOFTWARE_DEVELOPER,REGULAR,MALE,55,157.66108704876657
Демьянов,ARCHITECT,SENIOR,MALE,44,613.7269529846743
Косарева,SYSTEM_ANALYTIC,LEAD,FEMALE,61,641.2311146450584
Беликов,TESTER,JUNIOR,MALE,28,651.4208733729824
Сухарева,ARCHITECT,LEAD,FEMALE,40,29.7555196605257
Белкин,BUSINESS_ANALYTIC,REGULAR,MALE,23,257.7619863254833
Беспалова,SYSTEM_ANALYTIC,JUNIOR,FEMALE,37,671.7689161041319
Кулагина,ARCHITECT,REGULAR,FEMALE,53,905.0859820597806
Савицкий,SOFTWARE_DEVELOPER,REGULAR,MALE,50,752.0860716007047
Жарова,SOFTWARE_DEVELOPER,JUNIOR,FEMALE,33,76.72355041301438
Хромов,SYSTEM_ANALYTIC,REGULAR,MALE,43,454.7926462595046
Еремеев,SOFTWARE_DEVELOPER,REGULAR,MALE,52,130.9053924391228
Карташов,BUSINESS_ANALYTIC,LEAD,MALE,33,994.7823443593705
Астахов,SOFTWARE_DEVELOPER,SENIOR,MALE,40,647.0240613952742
Русанов,SYSTEM_ANALYTIC,REGULAR,MALE,33,771.6803581755472
Сухова,SOFTWARE_DEVELOPER,LEAD,FEMALE,44,815.3296777188059
Вешняков,SYSTEM_ANALYTIC,REGULAR,MALE,49,625.9335462994943
Волошин,BUSINESS_ANALYTIC,REGULAR,MALE,52,531.4982404122464
Козина,TESTER,JUNIOR,FEMALE,50,494.64642748163243
Худяков,TESTER,SENIOR,MALE,60,261.15481452020015
Жилина,TESTER,LEAD,FEMALE,29,601.1563224339908
Малахова,TESTER,SENIOR,FEMALE,33,912.1832635704764
Сизов,SYSTEM_ANALYTIC,REGULAR,MALE,61,984.7539073963501
Ежова,ARCHITECT,REGULAR,FEMALE,32,875.9518010499521
Толкачева,ARCHITECT,REGULAR,FEMALE,47,643.3747020333761
Анохин,SYSTEM_ANALYTIC,JUNIOR,MALE,61,819.500885247204
Вдовина,SYSTEM_ANALYTIC,JUNIOR,FEMALE,64,671.1452489931584
Бабушкина,TESTER,SENIOR,FEMALE,43,491.9726460979293
Усова,BUSINESS_ANALYTIC,SENIOR,FEMALE,20,513.6233368676526
Лыков,SOFTWARE_DEVELOPER,SENIOR,MALE,37,778.4291938427473
Горлов,ARCHITECT,JUNIOR,MALE,44,216.30656390646786
Коршунов,TESTER,SENIOR,MALE,21,36.654278977455654
Маркелов,TESTER,LEAD,MALE,50,327.0062114477852
Постников,SOFTWARE_DEVELOPER,REGULAR,MALE,33,697.133414097603
Черныйа,ARCHITECT,LEAD,FEMALE,37,841.1269162889387
Дорохова,TESTER,SENIOR,FEMALE,29,518.3512906637302
Свешников,SOFTWARE_DEVELOPER,REGULAR,MALE,29,302.5133842228549
Гущин,TESTER,SENIOR,MALE,30,359.65892044712
Калугин,TESTER,SENIOR,MALE,34,333.70858012571347
Блохина,ARCHITECT,JUNIOR,FEMALE,36,968.6848172486813
Суркова,ARCHITECT,LEAD,FEMALE,46,551.2182292214168
Кочергин,BUSINESS_ANALYTIC,JUNIOR,MALE,26,951.6718549275579
Грекова,SOFTWARE_DEVELOPER,REGULAR,FEMALE,51,997.3301248495131
Казанцев,SYSTEM_ANALYTIC,JUNIOR,MALE,41,690.9037126357365
Швецова,ARCHITECT,LEAD,FEMALE,20,4.448491808919597
Ермилова,SOFTWARE_DEVELOPER,LEAD,FEMALE,38,646.8659691691171
Парамонов,TESTER,LEAD,MALE,22,305.6590335822661
Агапова,SYSTEM_ANALYTIC,JUNIOR,FEMALE,54,902.9114942395377
Минин,ARCHITECT,REGULAR,MALE,50,361.8441043000379
Корнев,ARCHITECT,JUNIOR,MALE,41,411.536506456199
Черняев,ARCHITECT,REGULAR,MALE,40,327.25626630634406
Гурова,SOFTWARE_DEVELOPER,LEAD,FEMALE,36,634.1201416705146
Ермолова,ARCHITECT,REGULAR,FEMALE,42,998.7857646209654
Сомов,BUSINESS_ANALYTIC,LEAD,MALE,24,845.9556995047603
Добрынина,BUSINESS_ANALYTIC,SENIOR,FEMALE,25,56.610279626571284
Барсукова,TESTER,SENIOR,FEMALE,22,537.0504588328322
Глушков,TESTER,LEAD,MALE,63,113.49803714961504
Чеботарев,SYSTEM_ANALYTIC,SENIOR,MALE,46,73.5662807283024
Москвина,TESTER,LEAD,FEMALE,59,645.3831909763898
Уварова,SOFTWARE_DEVELOPER,REGULAR,FEMALE,33,107.60554332592164
Безрукова,ARCHITECT,SENIOR,FEMALE,33,16.201275433839424
Муратова,SYSTEM_ANALYTIC,REGULAR,FEMALE,41,412.64296492457817
Ракова,ARCHITECT,SENIOR,FEMALE,35,165.2475943920042
Снегирева,SYSTEM_ANALYTIC,REGULAR,FEMALE,35,672.202385682833
Гладков,ARCHITECT,JUNIOR,MALE,63,366.00702312374545
Злобин,ARCHITECT,REGULAR,MALE,55,819.9540402706755
Моргунова,TESTER,REGULAR,FEMALE,63,952.6372240888398
Поликарпова,SYSTEM_ANALYTIC,LEAD,FEMALE,31,395.45433081487846
Рябинина,ARCHITECT,LEAD,FEMALE,52,345.82157314231256
Судаков,SYSTEM_ANALYTIC,JUNIOR,MALE,45,882.0888383865185
Кукушкин,BUSINESS_ANALYTIC,LEAD,MALE,36,785.9302922866083
Калачев,ARCHITECT,LEAD,MALE,39,488.85444759052365
Грибова,ARCHITECT,REGULAR,FEMALE,44,231.34324795173944
Елизаров,ARCHITECT,SENIOR,MALE,30,447.49856545243796
Звягинцева,BUSINESS_ANALYTIC,REGULAR,FEMALE,46,127.02990066490338
Королькова,SOFTWARE_DEVELOPER,REGULAR,FEMALE,59,758.9186026000355
Федосова,SOFTWARE_DEVELOPER,REGULAR,FEMALE,42,557.3085599840213
